title,description,start_date,end_date,location,price,sold_out,link,img_link,tags
Halloween Party,Join us for a spooky Halloween party!,2023-10-31,2023-10-31,"123 Main Street, Anytown",0,False,,,"['Party', 'Halloween', 'Nightlife']"
Annual Music Festival,Join us for the annual music festival featuring live performances from top artists.,2023-09-15,2023-09-17,City Park,50.0,False,https://example.com/music-festival,https://example.com/music-festival-image.jpg,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music performances and outdoor fun!,2023-07-15,2023-07-17,Central Park,45.99,False,,,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music performances from top artists!,2023-07-15,2023-07-17,City Park,50.0,False,https://www.example.com/music-festival,https://www.example.com/music-festival/image.jpg,"['Music', 'Festival', 'Outdoor']"
Annual Music Festival,Join us for the annual music festival featuring live performances from top artists.,2023-09-15,2023-09-17,City Park,50.0,False,https://example.com/music-festival,https://example.com/music-festival-image.jpg,"['Music', 'Festival', 'Outdoor']"
Annual Music Festival,Join us for the annual music festival featuring live performances from top artists.,2023-09-15,2023-09-17,City Park,50.0,False,https://example.com/music-festival,https://example.com/music-festival-image.jpg,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music and entertainment!,2023-07-15,2023-07-17,City Park,50.0,False,https://www.example.com/summer-music-festival,,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music performances from top artists!,2023-07-15,2023-07-17,City Park,50.0,False,https://www.example.com/music-festival,https://www.example.com/music-festival/image.jpg,"['Music', 'Festival', 'Outdoor']"
Learn more about Turandot,Turandot is a performance that also appears in cinemas,2023-10-01 13:00,,,-1,False,/season/2023-24-season/turandot/,,"['Music', 'Performance', 'Film', 'Theater']"
Events for October 2,No events found for October 2,2023-10-02,2023-10-02,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Orfeo ed Euridice,Learn more about Orfeo ed Euridice,2023-10-03 20:00,,,-1,False,/season/2023-24-season/orfeo-ed-euridice/,,"['Music', 'Performance', 'Film']"
Learn more about Turandot,Turandot is a performance that will be held on October 4 at 7:30 PM. It is also available to watch in cinemas.,2023-10-04 19:30,2023-10-04 19:30,Unknown,-1,False,/season/2023-24-season/turandot/,,"['Performance', 'Film', 'Theater']"
Orfeo ed Euridice,Learn more about Orfeo ed Euridice,2023-10-05 20:00,2023-10-05 20:00,string,-1,False,/season/2023-24-season/orfeo-ed-euridice/,,"['Music', 'Performance', 'Theater']"
Events for October 6,Check out the exciting events happening on October 6!,2023-10-06,2023-10-06,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Turandot,Learn more about Turandot,2023-10-07 20:00,,,-1,False,/season/2023-24-season/turandot/,,"['Music', 'Performance', 'Theater']"
Orfeo ed Euridice,Learn more about Orfeo ed Euridice,2023-10-08 13:00,,,-1,False,/season/2023-24-season/orfeo-ed-euridice/,,"['Music', 'Performance', 'Film']"
October 9 Events,Check out the events happening on October 9!,2023-10-09,2023-10-09,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 10,Check out the exciting events happening on October 10!,2023-10-10 00:00,2023-10-10 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 11,Check out the exciting events happening on October 11!,2023-10-11 00:00,2023-10-11 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 12,No events found for October 12,2023-10-12,2023-10-12,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
October 13 Events,A list of events happening on October 13,2023-10-13 00:00,2023-10-13 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 14,Check out the exciting events happening on October 14!,2023-10-14,2023-10-14,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 15,No events found for October 15,2023-10-15,2023-10-15,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 16,List of events happening on October 16,2023-10-16,2023-10-16,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 17,Check out the exciting events happening on October 17!,2023-10-17 00:00,2023-10-17 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 18,List of events happening on October 18,2023-10-18,2023-10-18,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 19,List of events happening on October 19,2023-10-19,2023-10-19,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 20,Check out the exciting events happening on October 20!,2023-10-20,2023-10-20,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 21,List of events happening on October 21,2023-10-21 00:00,2023-10-21 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 22,No events found for October 22,2023-10-22,2023-10-22,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 23,List of events happening on October 23,2023-10-23 00:00,2023-10-23 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 24,No events found for October 24,2023-10-24,2023-10-24,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 25,Check out the exciting events happening on October 25!,2023-10-25,2023-10-25,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 26,Check out the exciting events happening on October 26!,2023-10-26 00:00,2023-10-26 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 27,List of events happening on October 27,2023-10-27,2023-10-27,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 28,No events found for October 28,2023-10-28 00:00,2023-10-28 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 29,List of events happening on October 29,2023-10-29,2023-10-29,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 30,List of events happening on October 30,2023-10-30,2023-10-30,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Annual Music Festival,Join us for the annual music festival featuring live performances from top artists.,2023-09-15,2023-09-17,City Park,50.0,False,https://example.com/music-festival,https://example.com/music-festival-image.jpg,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music performances from top artists!,2023-07-15,2023-07-17,City Park,50.0,False,https://www.example.com/music-festival,https://www.example.com/music-festival-image.jpg,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music performances and outdoor fun!,2023-07-15,2023-07-17,Central Park,45.99,False,https://www.example.com/summer-music-festival,,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music performances from top artists!,2023-07-15,2023-07-17,City Park,50.0,False,https://www.example.com/music-festival,https://www.example.com/music-festival/image.jpg,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music performances and outdoor fun!,2023-07-15,2023-07-17,Central Park,45.99,False,,,"['Music', 'Festival', 'Outdoor']"
Annual Music Festival,Join us for the annual music festival featuring live performances from top artists.,2023-09-15,2023-09-17,City Park,50.0,False,https://example.com/music-festival,https://example.com/music-festival-image.jpg,"['Music', 'Festival', 'Outdoor']"
